complaint_id,customer_id,complaint_date,product,sub_product,issue,sub_issue,complaint_channel,customer_age,customer_segment,geography,account_tenure_months,transaction_frequency,monthly_spend,complaint_text,response_date,resolution_date,resolution_status,resolution_type,escalation_flag,satisfaction_score,agent_team,resolution_time_days,sla_breach_flag,repeat_complaint_flag,severity_level
CXP-2024-00187,CUST-10296,2024-08-23 12:49:00,Credit Card,Platinum Rewards Card,Fraud & Unauthorized Transaction,Card cloned at gas station,Phone / Contact Center,19,Mass Market,Northeast,26,11,1808.14,Extremely frustrated with the card cloned at gas station on my Platinum Rewards Card. This has happened multiple times and customer support failed to resolve it promptly.,2024-08-23 15:49:00,2024-08-28 18:49:00,Closed with Non-Monetary Relief,Statement Credit,1,4.0,Tier 2 Escalations,5.25,1,1,CRITICAL
CXP-2024-00168,CUST-10296,2025-04-21 16:41:00,Credit Card,Basic Credit Card,Fraud & Unauthorized Transaction,Card cloned at gas station,Mobile App,19,Mass Market,Northeast,26,11,1808.14,Urgent issue: Card cloned at gas station regarding Credit Card. I request an immediate refund and resolution. My account tenure is 26 months and I expect better service.,2025-04-22 13:41:00,2025-04-22 20:41:00,Closed with Explanation,Policy Explanation,0,5.0,Fraud Ops,1.17,0,0,HIGH
CXP-2024-00392,CUST-10296,2025-05-16 19:58:00,Credit Card,Platinum Rewards Card,Billing & Fee Dispute,Autopay processing error,Web Portal,19,Mass Market,Northeast,26,11,1808.14,Disputed charge and autopay processing error on Platinum Rewards Card. The app crashed and agent on phone was unable to waive fees.,2025-05-17 17:58:00,2025-05-17 23:58:00,Closed with Monetary Relief,Fee Waived,0,3.0,Billing Services,1.17,0,1,HIGH
CXP-2024-00214,CUST-10297,2025-02-20 11:55:00,Credit Card,Travel Elite Card,Interest Rate Dispute,Balance transfer fee dispute,Branch,52,High Net Worth,Southeast,91,66,9715.47,Urgent issue: Balance transfer fee dispute regarding Credit Card. I request an immediate refund and resolution. My account tenure is 91 months and I expect better service.,2025-02-21 02:55:00,2025-02-22 23:55:00,Closed with Explanation,Dispute Denied,0,3.0,Tier 1 General,2.5,0,0,LOW
CXP-2024-00158,CUST-10298,2025-07-28 17:27:00,Digital Banking,Mobile App iOS,Digital Dispute Tool Error,Dispute submission button unresponsive,Phone / Contact Center,39,High Net Worth,Southeast,136,86,13257.51,Urgent issue: Dispute submission button unresponsive regarding Digital Banking. I request an immediate refund and resolution. My account tenure is 136 months and I expect better service.,2025-07-29 13:27:00,2025-08-03 03:27:00,Closed with Non-Monetary Relief,Full Refund,0,2.0,Digital Tech Support,5.42,1,0,MEDIUM
CXP-2024-00226,CUST-10299,2025-04-25 15:19:00,Credit Card,Platinum Rewards Card,Fraud & Unauthorized Transaction,Card cloned at gas station,Web Portal,18,Mass Market,Midwest,64,23,2846.04,Disputed charge and card cloned at gas station on Platinum Rewards Card. The app crashed and agent on phone was unable to waive fees.,2025-04-26 00:19:00,2025-04-30 17:19:00,Closed with Non-Monetary Relief,Full Refund,0,3.0,Fraud Ops,5.08,1,0,HIGH
CXP-2024-00330,CUST-10301,2025-03-02 15:25:00,Credit Card,Travel Elite Card,Rewards Redemption Failure,Cashback balance calculation error,Mobile App,52,Mass Market,Southwest,14,19,2376.38,Filing a formal complaint about cashback balance calculation error. Resolution has taken too long and I am considering closing my account.,2025-03-02 20:25:00,2025-03-05 00:25:00,Closed with Explanation,Dispute Denied,0,4.0,Tier 1 General,2.38,0,0,LOW
CXP-2024-00319,CUST-10302,2025-11-02 12:20:00,Digital Banking,Mobile App iOS,Mobile App Access/Outage,Session timeout during transfer,Branch,49,Emerging Wealth,Southeast,33,27,4144.1,I am writing regarding my Mobile App iOS account. I encountered a severe session timeout during transfer on 2025-11-02. I tried resolving this via Branch but the service was disappointing.,2025-11-03 11:20:00,2025-11-04 17:20:00,Closed with Non-Monetary Relief,Fee Waived,0,5.0,Digital Tech Support,2.21,0,0,LOW
CXP-2024-00346,CUST-10304,2024-04-08 14:59:00,Credit Card,Basic Credit Card,Rewards Redemption Failure,Cashback balance calculation error,Web Portal,45,Mass Market,Midwest,51,13,2830.99,Filing a formal complaint about cashback balance calculation error. Resolution has taken too long and I am considering closing my account.,2024-04-08 17:59:00,2024-04-11 01:59:00,Closed with Explanation,Dispute Denied,0,3.0,Tier 1 General,2.46,0,0,LOW
CXP-2024-00316,CUST-10304,2025-06-20 20:45:00,Digital Banking,Web Online Portal,Security & Credentials,Unrecognized login security alert,Phone / Contact Center,45,Mass Market,Midwest,51,13,2830.99,I am writing regarding my Web Online Portal account. I encountered a severe unrecognized login security alert on 2025-06-20. I tried resolving this via Phone / Contact Center but the service was disappointing.,2025-06-21 11:45:00,2025-06-22 23:45:00,Closed with Monetary Relief,Statement Credit,0,4.0,Digital Tech Support,2.12,0,0,LOW
CXP-2024-00413,CUST-10305,2024-01-20 08:50:00,Credit Card,Basic Credit Card,Rewards Redemption Failure,Points failed to credit after promotion,Phone / Contact Center,37,Mass Market,Midwest,34,11,1108.23,Extremely frustrated with the points failed to credit after promotion on my Basic Credit Card. This has happened multiple times and customer support failed to resolve it promptly.,2024-01-21 00:50:00,2024-01-21 14:50:00,Closed with Monetary Relief,Full Refund,0,4.0,Tier 1 General,1.25,0,0,LOW
CXP-2024-00307,CUST-10305,2024-11-09 12:49:00,Credit Card,Cash Back Preferred,Credit Line Decrease,Requested limit increase denied,Phone / Contact Center,37,Mass Market,Midwest,34,11,1108.23,No complaint narrative provided.,2024-11-10 11:49:00,2024-11-10 15:49:00,Closed with Monetary Relief,Statement Credit,0,3.0,Tier 1 General,1.12,0,0,LOW
CXP-2024-00035,CUST-10305,2025-09-11 17:22:00,Personal Loans,Unsecured Fixed Loan,Loan Payoff & Closing,Title release delayed post payment,Web Portal,37,Mass Market,Midwest,34,11,1108.23,Filing a formal complaint about title release delayed post payment. Resolution has taken too long and I am considering closing my account.,2025-09-12 03:22:00,2025-09-13 23:22:00,Closed with Non-Monetary Relief,Fee Waived,0,3.0,Tier 1 General,2.25,0,0,LOW
CXP-2024-00348,CUST-10306,2025-10-06 09:26:00,Savings Account,High Yield Savings,Interest Rate Dispute,Interest payout missing for month,Mobile App,31,Mass Market,Northeast,14,10,2222.1,Urgent issue: Interest payout missing for month regarding Savings Account. I request an immediate refund and resolution. My account tenure is 14 months and I expect better service.,2025-10-07 01:26:00,2025-10-15 14:26:00,Closed with Non-Monetary Relief,Statement Credit,1,2.0,Tier 2 Escalations,9.21,1,0,CRITICAL
CXP-2024-00115,CUST-10308,2024-04-13 17:14:00,Credit Card,Cash Back Preferred,Rewards Redemption Failure,Points failed to credit after promotion,Web Portal,43,Mass Market,Southwest,50,16,2019.78,Filing a formal complaint about points failed to credit after promotion. Resolution has taken too long and I am considering closing my account.,2024-04-14 04:14:00,2024-04-14 21:14:00,Closed with Monetary Relief,Statement Credit,0,5.0,Tier 1 General,1.17,0,0,LOW
CXP-2024-00181,CUST-10308,2024-08-23 13:59:00,Savings Account,Money Market Account,Transfer & Withdrawal Limits,ACH transfer failed without notification,Mobile App,43,Mass Market,Southwest,50,16,2019.78,I am writing regarding my Money Market Account account. I encountered a severe ach transfer failed without notification on 2024-08-23. I tried resolving this via Mobile App but the service was disappointing.,2024-08-24 09:59:00,2024-08-25 01:59:00,Closed with Explanation,Dispute Denied,0,3.0,Tier 1 General,1.5,0,0,LOW
CXP-2024-00380,CUST-10308,2024-12-30 19:19:00,Credit Card,Travel Elite Card,Fraud & Unauthorized Transaction,Unrecognized charge at foreign merchant,Mobile App,43,Mass Market,Southwest,50,16,2019.78,Urgent issue: Unrecognized charge at foreign merchant regarding Credit Card. I request an immediate refund and resolution. My account tenure is 50 months and I expect better service.,2024-12-31 06:19:00,2025-01-02 07:19:00,Closed with Non-Monetary Relief,Full Refund,0,3.0,Fraud Ops,2.5,0,0,HIGH
CXP-2024-00225,CUST-10308,2025-03-19 11:33:00,Digital Banking,Mobile App iOS,Digital Dispute Tool Error,Status tracker not updating,Mobile App,43,Mass Market,Southwest,50,16,2019.78,I am writing regarding my Mobile App iOS account. I encountered a severe status tracker not updating on 2025-03-19. I tried resolving this via Mobile App but the service was disappointing.,2025-03-20 06:33:00,2025-03-24 19:33:00,Closed with Non-Monetary Relief,Statement Credit,0,5.0,Digital Tech Support,5.33,1,1,HIGH
CXP-2024-00148,CUST-10308,2025-09-05 17:48:00,Personal Loans,Emergency Express Loan,Interest Rate Dispute,Variable rate increase dispute,Web Portal,43,Mass Market,Southwest,50,16,2019.78,Filing a formal complaint about variable rate increase dispute. Resolution has taken too long and I am considering closing my account.,2025-09-06 05:48:00,2025-09-10 04:48:00,Closed with Explanation,Dispute Denied,0,3.0,Tier 1 General,4.46,0,0,MEDIUM
CXP-2024-00436,CUST-10309,2024-03-04 20:26:00,Savings Account,High Yield Savings,Account Maintenance,Joint owner addition delayed,Phone / Contact Center,63,Mass Market,Southeast,30,14,2584.64,Urgent issue: Joint owner addition delayed regarding Savings Account. I request an immediate refund and resolution. My account tenure is 30 months and I expect better service.,2024-03-05 17:26:00,2024-03-07 06:26:00,Closed with Non-Monetary Relief,Statement Credit,0,5.0,Tier 1 General,2.42,0,0,LOW
CXP-2024-00336,CUST-10309,2025-05-19 12:28:00,Credit Card,Platinum Rewards Card,Interest Rate Dispute,Interest charged during promotional 0% period,Phone / Contact Center,63,Mass Market,Southeast,30,14,2584.64,Disputed charge and interest charged during promotional 0% period on Platinum Rewards Card. The app crashed and agent on phone was unable to waive fees.,2025-05-19 18:28:00,2025-05-21 19:28:00,Closed with Monetary Relief,Fee Waived,0,4.0,Tier 1 General,2.29,0,0,LOW
CXP-2024-00430,CUST-10309,2025-10-26 18:03:00,Digital Banking,Mobile App iOS,Digital Dispute Tool Error,Dispute submission button unresponsive,Mobile App,63,Mass Market,Southeast,30,14,2584.64,Extremely frustrated with the dispute submission button unresponsive on my Mobile App iOS. This has happened multiple times and customer support failed to resolve it promptly.,2025-10-27 04:03:00,2025-10-29 21:03:00,Closed with Explanation,Policy Explanation,0,5.0,Digital Tech Support,3.12,0,0,LOW
CXP-2024-00441,CUST-10310,2024-01-15 16:52:00,Personal Loans,Emergency Express Loan,Interest Rate Dispute,APR miscalculated on installment schedule,Mobile App,41,High Net Worth,Northeast,3,73,11986.78,Extremely frustrated with the apr miscalculated on installment schedule on my Emergency Express Loan. This has happened multiple times and customer support failed to resolve it promptly.,2024-01-16 13:52:00,2024-01-19 23:52:00,Closed with Non-Monetary Relief,Fee Waived,0,5.0,Tier 1 General,4.29,0,0,MEDIUM
CXP-2024-00112,CUST-10310,2025-04-04 17:15:00,Credit Card,Travel Elite Card,Fraud & Unauthorized Transaction,Phishing transaction alert,Mobile App,41,High Net Worth,Northeast,3,73,11986.78,Extremely frustrated with the phishing transaction alert on my Travel Elite Card. This has happened multiple times and customer support failed to resolve it promptly.,2025-04-05 08:15:00,2025-04-07 05:15:00,Closed with Non-Monetary Relief,Statement Credit,0,4.0,Fraud Ops,2.5,0,0,HIGH
CXP-2024-00475,CUST-10312,2024-08-16 09:28:00,Credit Card,Travel Elite Card,Interest Rate Dispute,Interest charged during promotional 0% period,Web Portal,20,Small Business,Southwest,6,82,11551.47,Disputed charge and interest charged during promotional 0% period on Travel Elite Card. The app crashed and agent on phone was unable to waive fees.,2024-08-16 20:28:00,2024-08-25 19:28:00,Closed with Non-Monetary Relief,Fee Waived,1,1.0,Tier 2 Escalations,9.42,1,0,CRITICAL
CXP-2024-00212,CUST-10312,2025-03-25 19:02:00,Credit Card,Platinum Rewards Card,Credit Line Decrease,Credit limit reduced without clear reason,Mobile App,20,Small Business,Southwest,6,82,11551.47,Urgent issue: Credit limit reduced without clear reason regarding Credit Card. I request an immediate refund and resolution. My account tenure is 6 months and I expect better service.,2025-03-26 13:02:00,2025-03-30 07:02:00,Closed with Explanation,Policy Explanation,0,5.0,Tier 1 General,4.5,0,0,MEDIUM
CXP-2024-00245,CUST-10312,2025-12-14 08:47:00,Personal Loans,Debt Consolidation Loan,Loan Payoff & Closing,Payoff quote expired early,Web Portal,20,Small Business,Southwest,6,82,11551.47,Extremely frustrated with the payoff quote expired early on my Debt Consolidation Loan. This has happened multiple times and customer support failed to resolve it promptly.,2025-12-15 00:47:00,2025-12-16 09:47:00,Closed with Non-Monetary Relief,Fee Waived,0,3.0,Tier 1 General,2.04,0,0,LOW
CXP-2024-00360,CUST-10313,2024-07-21 18:24:00,Savings Account,High Yield Savings,Account Maintenance,Monthly maintenance fee assessed despite minimum balance,Mobile App,38,Mass Market,West Coast,140,14,2246.5,I am writing regarding my High Yield Savings account. I encountered a severe monthly maintenance fee assessed despite minimum balance on 2024-07-21. I tried resolving this via Mobile App but the service was disappointing.,2024-07-22 11:24:00,2024-07-25 20:24:00,Closed with Non-Monetary Relief,Fee Waived,0,2.0,Tier 1 General,4.08,0,0,MEDIUM
CXP-2024-00482,CUST-10314,2024-03-16 16:55:00,Credit Card,Basic Credit Card,Fraud & Unauthorized Transaction,Card cloned at gas station,Web Portal,46,Emerging Wealth,Northeast,83,17,3121.14,Disputed charge and card cloned at gas station on Basic Credit Card. The app crashed and agent on phone was unable to waive fees.,2024-03-17 14:55:00,2024-03-22 03:55:00,Closed with Non-Monetary Relief,Statement Credit,0,2.0,Fraud Ops,5.46,1,0,HIGH
CXP-2024-00063,CUST-10315,2024-09-07 10:24:00,Credit Card,Platinum Rewards Card,Rewards Redemption Failure,Cashback balance calculation error,Web Portal,57,Small Business,West Coast,40,55,7999.61,I am writing regarding my Platinum Rewards Card account. I encountered a severe cashback balance calculation error on 2024-09-07. I tried resolving this via Web Portal but the service was disappointing.,2024-09-08 08:24:00,2024-09-08 21:24:00,Closed with Non-Monetary Relief,Full Refund,0,4.0,Tier 1 General,1.46,0,0,LOW
CXP-2024-00092,CUST-10315,2025-11-23 18:32:00,Savings Account,Money Market Account,Transfer & Withdrawal Limits,Wire transfer held for security review,Web Portal,57,Small Business,West Coast,40,55,7999.61,I am writing regarding my Money Market Account account. I encountered a severe wire transfer held for security review on 2025-11-23. I tried resolving this via Web Portal but the service was disappointing.,2025-11-24 11:32:00,2025-12-01 01:32:00,Closed with Non-Monetary Relief,Full Refund,0,5.0,Tier 1 General,7.29,1,0,MEDIUM
CXP-2024-00424,CUST-10316,2024-08-05 09:10:00,Credit Card,Travel Elite Card,Fraud & Unauthorized Transaction,Unrecognized charge at foreign merchant,Web Portal,52,Mass Market,Northeast,79,19,2589.82,Extremely frustrated with the unrecognized charge at foreign merchant on my Travel Elite Card. This has happened multiple times and customer support failed to resolve it promptly.,2024-08-05 17:10:00,2024-08-06 16:10:00,Closed with Explanation,Policy Explanation,0,3.0,Fraud Ops,1.29,0,0,HIGH
CXP-2024-00464,CUST-10316,2025-09-12 15:17:00,Credit Card,Platinum Rewards Card,Billing & Fee Dispute,Late fee charged despite on-time payment,Web Portal,52,Mass Market,Northeast,79,19,2589.82,Urgent issue: Late fee charged despite on-time payment regarding Credit Card. I request an immediate refund and resolution. My account tenure is 79 months and I expect better service.,2025-09-13 01:17:00,2025-09-14 01:17:00,Closed with Monetary Relief,Fee Waived,0,5.0,Billing Services,1.42,0,0,LOW
